Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-02-02,15.5,15.95,15.3,15.65,21681
2024-02-05,15.6,15.7,15.4,15.4,20023
2024-02-06,15.5,15.5,15.25,15.25,10190
2024-02-07,15.2,15.3,15.2,15.25,3392
2024-02-08,15.25,15.3,15.1,15.3,5159
2024-02-09,15.3,15.5,15.15,15.25,5170
2024-02-12,15.45,15.45,15.2,15.4,2064
2024-02-13,15.35,15.4,15.15,15.2,3279
2024-02-14,15.15,15.4,15.15,15.35,4745
2024-02-15,15.5,15.5,15.1,15.15,22737
2024-02-16,15.25,15.35,15.15,15.3,9338
2024-02-19,15.35,15.35,15.1,15.25,15992
2024-02-20,15.2,15.3,15.1,15.2,11655
2024-02-21,15.2,15.25,15.05,15.15,6836
2024-02-22,15.1,15.35,15.05,15.35,6897
2024-02-23,15.3,15.85,15.2,15.5,24790
2024-02-26,15.6,16.45,15.55,16.05,30789
2024-02-27,16.05,16.25,15.95,16.2,17985
2024-02-28,16.2,16.45,15.55,15.7,13140
2024-02-29,15.6,15.8,15.4,15.55,49187
2024-03-01,15.55,15.65,15.4,15.4,44819
